dteday,temp,cnt,hr
2011-05-19,0.58,302,16.0
2011-05-19,0.56,547,17.0
2011-05-19,0.6,513,18.0
2011-05-19,0.58,410,19.0
2011-05-19,0.54,282,20.0
2011-05-19,0.54,209,21.0
2011-05-19,0.5,79,22.0
2011-05-19,0.48,72,23.0
2011-05-20,0.46,48,0.0
2011-05-20,0.46,25,1.0
2011-05-20,0.44,8,2.0
2011-05-20,0.44,5,3.0
2011-05-20,0.44,5,4.0
2011-05-20,0.44,28,5.0
2011-05-20,0.46,117,6.0
2011-05-20,0.5,319,7.0
2011-05-20,0.54,517,8.0
2011-05-20,0.54,234,9.0
2011-05-20,0.56,148,10.0
2011-05-20,0.58,196,11.0
2011-05-20,0.6,255,12.0
2011-05-20,0.6,232,13.0
2011-05-20,0.62,197,14.0
2011-05-20,0.6,242,15.0
2011-05-20,0.6,330,16.0
2011-05-20,0.62,554,17.0
2011-05-20,0.6,473,18.0
2011-05-20,0.58,302,19.0
2011-05-20,0.58,220,20.0
2011-05-20,0.56,195,21.0
2011-05-20,0.54,152,22.0
2011-05-20,0.52,115,23.0
2011-05-21,0.52,98,0.0
2011-05-21,0.52,72,1.0
2011-05-21,0.52,40,2.0
2011-05-21,0.48,19,3.0
2011-05-21,0.46,7,4.0
2011-05-21,0.46,5,5.0
2011-05-21,0.5,28,6.0
2011-05-21,0.54,43,7.0
2011-05-21,0.56,126,8.0
2011-05-21,0.6,225,9.0
2011-05-21,0.62,323,10.0
2011-05-21,0.64,418,11.0
2011-05-21,0.66,493,12.0
2011-05-21,0.7,462,13.0
2011-05-21,0.72,456,14.0
2011-05-21,0.72,506,15.0
2011-05-21,0.72,471,16.0
2011-05-21,0.72,444,17.0
2011-05-21,0.7,444,18.0
2011-05-21,0.68,301,19.0
2011-05-21,0.62,248,20.0
2011-05-21,0.62,227,21.0
2011-05-21,0.6,204,22.0
2011-05-21,0.58,145,23.0
2011-05-22,0.54,131,0.0
2011-05-22,0.52,98,1.0
2011-05-22,0.52,68,2.0
2011-05-22,0.5,33,3.0
2011-05-22,0.5,12,4.0
2011-05-22,0.5,6,5.0
2011-05-22,0.52,18,6.0
2011-05-22,0.54,40,7.0
2011-05-22,0.6,94,8.0
2011-05-22,0.62,189,9.0
2011-05-22,0.64,305,10.0
2011-05-22,0.7,373,11.0
2011-05-22,0.72,401,12.0
2011-05-22,0.66,455,13.0
2011-05-22,0.62,316,14.0
2011-05-22,0.66,331,15.0
2011-05-22,0.68,273,16.0
2011-05-22,0.7,306,17.0
2011-05-22,0.66,358,18.0
2011-05-22,0.66,300,19.0
2011-05-22,0.64,231,20.0
2011-05-22,0.62,136,21.0
2011-05-22,0.6,121,22.0
2011-05-22,0.58,65,23.0
2011-05-23,0.56,41,0.0
2011-05-23,0.56,9,1.0
2011-05-23,0.56,5,2.0
2011-05-23,0.54,4,3.0
2011-05-23,0.54,4,4.0
2011-05-23,0.54,11,5.0
2011-05-23,0.54,96,6.0
2011-05-23,0.56,236,7.0
2011-05-23,0.6,409,8.0
2011-05-23,0.6,167,9.0
2011-05-23,0.66,121,10.0
2011-05-23,0.68,180,11.0
2011-05-23,0.68,204,12.0
2011-05-23,0.74,204,13.0
2011-05-23,0.72,187,14.0
2011-05-23,0.72,176,15.0
2011-05-23,0.72,279,16.0
2011-05-23,0.72,429,17.0
2011-05-23,0.7,453,18.0
2011-05-23,0.7,358,19.0
2011-05-23,0.64,310,20.0
2011-05-23,0.64,188,21.0
2011-05-23,0.62,131,22.0
2011-05-23,0.62,72,23.0
2011-05-24,0.6,35,0.0
2011-05-24,0.6,15,1.0
2011-05-24,0.6,10,2.0
2011-05-24,0.58,2,3.0
2011-05-24,0.6,4,4.0
2011-05-24,0.58,24,5.0
2011-05-24,0.58,112,6.0
2011-05-24,0.64,314,7.0
2011-05-24,0.62,434,8.0
2011-05-24,0.64,138,9.0
2011-05-24,0.7,108,10.0
2011-05-24,0.74,175,11.0
2011-05-24,0.76,170,12.0
2011-05-24,0.78,190,13.0
2011-05-24,0.78,153,14.0
2011-05-24,0.74,188,15.0
2011-05-24,0.66,277,16.0
2011-05-24,0.7,548,17.0
2011-05-24,0.7,564,18.0
2011-05-24,0.66,355,19.0
2011-05-24,0.66,280,20.0
2011-05-24,0.64,189,21.0
2011-05-24,0.62,141,22.0
2011-05-24,0.66,66,23.0
2011-05-25,0.6,35,0.0
2011-05-25,0.58,8,1.0
2011-05-25,0.56,8,2.0
2011-05-25,0.54,9,3.0
2011-05-25,0.54,3,4.0
2011-05-25,0.56,25,5.0
2011-05-25,0.56,117,6.0
2011-05-25,0.62,313,7.0
2011-05-25,0.64,531,8.0
2011-05-25,0.68,234,9.0
2011-05-25,0.7,135,10.0
2011-05-25,0.74,140,11.0
2011-05-25,0.74,210,12.0
2011-05-25,0.74,202,13.0
2011-05-25,0.74,168,14.0
2011-05-25,0.76,182,15.0
2011-05-25,0.74,299,16.0
2011-05-25,0.74,601,17.0
2011-05-25,0.72,517,18.0
2011-05-25,0.7,405,19.0
2011-05-25,0.7,340,20.0
2011-05-25,0.66,236,21.0
2011-05-25,0.66,174,22.0
2011-05-25,0.64,86,23.0
2011-05-26,0.64,45,0.0
2011-05-26,0.64,16,1.0
2011-05-26,0.62,14,2.0
2011-05-26,0.6,4,3.0
2011-05-26,0.6,2,4.0
2011-05-26,0.6,27,5.0
2011-05-26,0.6,98,6.0
2011-05-26,0.62,286,7.0
2011-05-26,0.66,489,8.0
2011-05-26,0.72,216,9.0
2011-05-26,0.7,143,10.0
2011-05-26,0.74,160,11.0
2011-05-26,0.78,194,12.0
2011-05-26,0.82,197,13.0
2011-05-26,0.82,189,14.0
2011-05-26,0.82,141,15.0
2011-05-26,0.8,291,16.0
2011-05-26,0.8,494,17.0
2011-05-26,0.8,478,18.0
2011-05-26,0.78,378,19.0
2011-05-26,0.72,322,20.0
2011-05-26,0.72,223,21.0
2011-05-26,0.7,180,22.0
2011-05-26,0.7,90,23.0
2011-05-27,0.68,69,0.0
2011-05-27,0.7,50,1.0
2011-05-27,0.68,18,2.0
2011-05-27,0.66,12,3.0
2011-05-27,0.64,7,4.0
2011-05-27,0.64,31,5.0
2011-05-27,0.64,81,6.0
2011-05-27,0.64,249,7.0
2011-05-27,0.66,418,8.0
2011-05-27,0.7,227,9.0
2011-05-27,0.72,153,10.0
2011-05-27,0.74,166,11.0
2011-05-27,0.76,243,12.0
2011-05-27,0.74,209,13.0
2011-05-27,0.76,239,14.0
2011-05-27,0.78,356,15.0
2011-05-27,0.76,419,16.0
2011-05-27,0.74,491,17.0
2011-05-27,0.72,399,18.0
2011-05-27,0.6,279,19.0
2011-05-27,0.62,144,20.0
2011-05-27,0.6,151,21.0
2011-05-27,0.6,141,22.0
2011-05-27,0.58,127,23.0
2011-05-28,0.58,94,0.0
2011-05-28,0.58,55,1.0
2011-05-28,0.56,48,2.0
2011-05-28,0.56,15,3.0
2011-05-28,0.56,4,4.0
2011-05-28,0.56,7,5.0
2011-05-28,0.58,19,6.0
2011-05-28,0.6,50,7.0
2011-05-28,0.62,102,8.0
2011-05-28,0.64,177,9.0
2011-05-28,0.7,276,10.0
2011-05-28,0.7,349,11.0
2011-05-28,0.72,358,12.0
2011-05-28,0.72,385,13.0
2011-05-28,0.74,382,14.0
2011-05-28,0.74,374,15.0
2011-05-28,0.76,402,16.0
2011-05-28,0.74,341,17.0
2011-05-28,0.72,385,18.0
2011-05-28,0.7,252,19.0
2011-05-28,0.7,196,20.0
2011-05-28,0.66,201,21.0
2011-05-28,0.66,161,22.0
2011-05-28,0.64,125,23.0
2011-05-29,0.64,83,0.0
2011-05-29,0.62,66,1.0
2011-05-29,0.62,61,2.0
2011-05-29,0.62,26,3.0
2011-05-29,0.6,23,4.0
2011-05-29,0.6,6,5.0
2011-05-29,0.62,15,6.0
2011-05-29,0.62,30,7.0
2011-05-29,0.62,96,8.0
2011-05-29,0.62,152,9.0
2011-05-29,0.66,251,10.0
2011-05-29,0.66,319,11.0
2011-05-29,0.7,402,12.0
2011-05-29,0.72,418,13.0
2011-05-29,0.74,351,14.0
2011-05-29,0.74,376,15.0
2011-05-29,0.74,361,16.0
2011-05-29,0.74,383,17.0
2011-05-29,0.72,328,18.0
2011-05-29,0.72,287,19.0
2011-05-29,0.7,219,20.0
2011-05-29,0.68,229,21.0
2011-05-29,0.66,171,22.0
2011-05-29,0.66,135,23.0
2011-05-30,0.64,103,0.0
2011-05-30,0.64,79,1.0
2011-05-30,0.64,45,2.0
2011-05-30,0.64,18,3.0
2011-05-30,0.62,6,4.0
2011-05-30,0.62,7,5.0
2011-05-30,0.64,16,6.0
2011-05-30,0.64,31,7.0
2011-05-30,0.66,94,8.0
2011-05-30,0.72,128,9.0
2011-05-30,0.8,269,10.0
2011-05-30,0.82,321,11.0
2011-05-30,0.86,366,12.0
2011-05-30,0.86,350,13.0
2011-05-30,0.88,327,14.0
2011-05-30,0.88,311,15.0
2011-05-30,0.88,309,16.0
2011-05-30,0.86,304,17.0
2011-05-30,0.86,249,18.0
2011-05-30,0.52,225,19.0
2011-05-30,0.76,237,20.0
2011-05-30,0.74,149,21.0
2011-05-30,0.72,106,22.0
2011-05-30,0.7,48,23.0
2011-05-31,0.7,29,0.0
2011-05-31,0.68,17,1.0
2011-05-31,0.66,12,2.0
2011-05-31,0.64,4,3.0
2011-05-31,0.66,3,4.0
2011-05-31,0.66,26,5.0
2011-05-31,0.68,109,6.0
2011-05-31,0.74,235,7.0
2011-05-31,0.78,406,8.0
2011-05-31,0.8,175,9.0
2011-05-31,0.82,109,10.0
2011-05-31,0.86,106,11.0
2011-05-31,0.86,162,12.0
2011-05-31,0.9,147,13.0
2011-05-31,0.9,140,14.0
2011-05-31,0.9,175,15.0
2011-05-31,0.9,249,16.0
2011-05-31,0.84,495,17.0
2011-05-31,0.84,417,18.0
2011-05-31,0.78,285,19.0
2011-05-31,0.78,251,20.0
2011-05-31,0.76,210,21.0
2011-05-31,0.74,159,22.0
2011-05-31,0.72,61,23.0
2011-06-01,0.7,34,0.0
2011-06-01,0.7,17,1.0
2011-06-01,0.7,3,2.0
2011-06-01,0.68,6,3.0
2011-06-01,0.68,4,4.0
2011-06-01,0.66,21,5.0
2011-06-01,0.68,128,6.0
2011-06-01,0.7,284,7.0
2011-06-01,0.72,454,8.0
2011-06-01,0.74,207,9.0
2011-06-01,0.76,115,10.0
2011-06-01,0.82,112,11.0
2011-06-01,0.86,169,12.0
2011-06-01,0.9,154,13.0
2011-06-01,0.9,145,14.0
2011-06-01,0.9,152,15.0
2011-06-01,0.86,266,16.0
2011-06-01,0.86,486,17.0
2011-06-01,0.82,309,18.0
2011-06-01,0.74,264,19.0
2011-06-01,0.74,256,20.0
2011-06-01,0.74,190,21.0
2011-06-01,0.74,129,22.0
2011-06-01,0.74,69,23.0
2011-06-02,0.74,42,0.0
2011-06-02,0.72,15,1.0
2011-06-02,0.7,6,2.0
2011-06-02,0.66,4,3.0
2011-06-02,0.66,3,4.0
2011-06-02,0.66,31,5.0
2011-06-02,0.66,113,6.0
2011-06-02,0.7,304,7.0
2011-06-02,0.7,467,8.0
2011-06-02,0.72,225,9.0
2011-06-02,0.72,139,10.0
2011-06-02,0.74,165,11.0
2011-06-02,0.76,232,12.0
2011-06-02,0.8,203,13.0
2011-06-02,0.78,185,14.0
2011-06-02,0.8,188,15.0
2011-06-02,0.8,318,16.0
2011-06-02,0.76,572,17.0
2011-06-02,0.74,525,18.0
2011-06-02,0.72,379,19.0
2011-06-02,0.7,337,20.0
2011-06-02,0.66,248,21.0
2011-06-02,0.64,155,22.0
2011-06-02,0.62,112,23.0
2011-06-03,0.62,68,0.0
2011-06-03,0.6,22,1.0
2011-06-03,0.56,12,2.0
2011-06-03,0.54,5,3.0
2011-06-03,0.52,6,4.0
2011-06-03,0.52,28,5.0
2011-06-03,0.54,106,6.0
2011-06-03,0.54,277,7.0
2011-06-03,0.56,502,8.0
2011-06-03,0.58,230,9.0
2011-06-03,0.62,161,10.0
2011-06-03,0.64,192,11.0
2011-06-03,0.66,259,12.0
2011-06-03,0.68,248,13.0
2011-06-03,0.7,240,14.0
2011-06-03,0.7,212,15.0
2011-06-03,0.72,349,16.0
2011-06-03,0.72,558,17.0
2011-06-03,0.7,564,18.0
2011-06-03,0.68,391,19.0
2011-06-03,0.64,293,20.0
2011-06-03,0.64,247,21.0
2011-06-03,0.62,171,22.0
2011-06-03,0.58,171,23.0
2011-06-04,0.56,93,0.0
2011-06-04,0.54,94,1.0
2011-06-04,0.54,59,2.0
2011-06-04,0.52,18,3.0
2011-06-04,0.52,15,4.0
2011-06-04,0.5,8,5.0
2011-06-04,0.54,28,6.0
2011-06-04,0.56,87,7.0
2011-06-04,0.6,125,8.0
2011-06-04,0.62,224,9.0
2011-06-04,0.64,317,10.0
2011-06-04,0.66,369,11.0
2011-06-04,0.7,420,12.0
2011-06-04,0.74,456,13.0
2011-06-04,0.74,451,14.0
2011-06-04,0.74,404,15.0
2011-06-04,0.72,440,16.0
2011-06-04,0.72,344,17.0
2011-06-04,0.74,341,18.0
2011-06-04,0.7,285,19.0
2011-06-04,0.7,239,20.0
2011-06-04,0.66,185,21.0
2011-06-04,0.64,190,22.0
2011-06-04,0.64,150,23.0
2011-06-05,0.64,113,0.0
2011-06-05,0.64,96,1.0
2011-06-05,0.64,64,2.0
2011-06-05,0.62,47,3.0
2011-06-05,0.62,12,4.0
2011-06-05,0.62,6,5.0
2011-06-05,0.62,21,6.0
2011-06-05,0.6,27,7.0
2011-06-05,0.6,98,8.0
2011-06-05,0.6,164,9.0
2011-06-05,0.62,251,10.0
2011-06-05,0.64,335,11.0
2011-06-05,0.64,335,12.0
2011-06-05,0.66,367,13.0
2011-06-05,0.7,385,14.0
2011-06-05,0.7,417,15.0
2011-06-05,0.72,398,16.0
2011-06-05,0.74,390,17.0
2011-06-05,0.7,363,18.0
2011-06-05,0.68,357,19.0
2011-06-05,0.66,279,20.0
2011-06-05,0.64,165,21.0
2011-06-05,0.64,130,22.0
2011-06-05,0.62,86,23.0
2011-06-06,0.62,29,0.0
2011-06-06,0.6,14,1.0
2011-06-06,0.58,8,2.0
2011-06-06,0.58,5,3.0
2011-06-06,0.56,8,4.0
2011-06-06,0.56,31,5.0
2011-06-06,0.58,112,6.0
2011-06-06,0.62,299,7.0
2011-06-06,0.64,438,8.0
2011-06-06,0.7,188,9.0
2011-06-06,0.72,95,10.0
2011-06-06,0.74,111,11.0
2011-06-06,0.76,153,12.0
2011-06-06,0.78,180,13.0
2011-06-06,0.78,145,14.0
2011-06-06,0.8,165,15.0
2011-06-06,0.76,267,16.0
2011-06-06,0.78,579,17.0
2011-06-06,0.76,556,18.0
2011-06-06,0.72,407,19.0
2011-06-06,0.68,336,20.0
2011-06-06,0.66,189,21.0
2011-06-06,0.66,173,22.0
2011-06-06,0.64,60,23.0
2011-06-07,0.64,20,0.0
2011-06-07,0.62,4,1.0
2011-06-07,0.6,5,2.0
2011-06-07,0.6,2,3.0
2011-06-07,0.58,5,4.0
2011-06-07,0.58,32,5.0
2011-06-07,0.6,126,6.0
2011-06-07,0.64,334,7.0
2011-06-07,0.68,477,8.0
2011-06-07,0.72,217,9.0
2011-06-07,0.76,123,10.0
2011-06-07,0.76,151,11.0
2011-06-07,0.8,183,12.0
2011-06-07,0.8,196,13.0
2011-06-07,0.8,146,14.0
2011-06-07,0.82,183,15.0
2011-06-07,0.8,308,16.0
2011-06-07,0.8,539,17.0
2011-06-07,0.78,551,18.0
2011-06-07,0.76,424,19.0
2011-06-07,0.74,346,20.0
2011-06-07,0.72,218,21.0
2011-06-07,0.7,153,22.0
2011-06-07,0.68,90,23.0
2011-06-08,0.66,41,0.0
2011-06-08,0.66,23,1.0
2011-06-08,0.64,7,2.0
2011-06-08,0.64,3,3.0
2011-06-08,0.62,6,4.0
2011-06-08,0.62,21,5.0
2011-06-08,0.64,116,6.0
2011-06-08,0.66,353,7.0
2011-06-08,0.76,481,8.0
2011-06-08,0.76,202,9.0
2011-06-08,0.82,90,10.0
2011-06-08,0.84,134,11.0
2011-06-08,0.88,149,12.0
2011-06-08,0.9,136,13.0
2011-06-08,0.92,155,14.0
2011-06-08,0.92,128,15.0
2011-06-08,0.92,233,16.0
2011-06-08,0.92,506,17.0
2011-06-08,0.9,459,18.0
2011-06-08,0.82,384,19.0
2011-06-08,0.8,280,20.0
2011-06-08,0.8,202,21.0
2011-06-08,0.76,176,22.0
2011-06-08,0.76,116,23.0
2011-06-09,0.74,47,0.0
2011-06-09,0.74,16,1.0
2011-06-09,0.72,6,2.0
2011-06-09,0.72,2,3.0
2011-06-09,0.72,6,4.0
2011-06-09,0.7,20,5.0
2011-06-09,0.72,118,6.0
2011-06-09,0.72,314,7.0
2011-06-09,0.76,432,8.0
2011-06-09,0.84,168,9.0
2011-06-09,0.86,94,10.0
2011-06-09,0.9,118,11.0
2011-06-09,0.92,140,12.0
2011-06-09,0.9,136,13.0
2011-06-09,0.92,118,14.0
2011-06-09,0.94,104,15.0
2011-06-09,0.92,200,16.0
2011-06-09,0.9,409,17.0
2011-06-09,0.88,466,18.0
2011-06-09,0.84,326,19.0
2011-06-09,0.8,254,20.0
2011-06-09,0.76,171,21.0
2011-06-09,0.74,153,22.0
2011-06-09,0.74,97,23.0
2011-06-10,0.7,69,0.0
2011-06-10,0.7,23,1.0
2011-06-10,0.68,13,2.0
2011-06-10,0.68,6,3.0
2011-06-10,0.66,4,4.0
2011-06-10,0.66,28,5.0
2011-06-10,0.66,104,6.0
2011-06-10,0.72,267,7.0
2011-06-10,0.74,452,8.0
2011-06-10,0.76,213,9.0
2011-06-10,0.78,111,10.0
2011-06-10,0.82,153,11.0
2011-06-10,0.84,207,12.0
2011-06-10,0.84,189,13.0
2011-06-10,0.86,165,14.0
2011-06-10,0.84,212,15.0
2011-06-10,0.82,285,16.0
2011-06-10,0.82,517,17.0
2011-06-10,0.8,463,18.0
2011-06-10,0.78,306,19.0
2011-06-10,0.76,250,20.0
2011-06-10,0.76,218,21.0
2011-06-10,0.72,185,22.0
2011-06-10,0.72,146,23.0
2011-06-11,0.7,117,0.0
2011-06-11,0.7,77,1.0
2011-06-11,0.7,60,2.0
2011-06-11,0.68,28,3.0
2011-06-11,0.68,13,4.0
2011-06-11,0.68,16,5.0
2011-06-11,0.7,40,6.0
2011-06-11,0.72,68,7.0
2011-06-11,0.74,143,8.0
2011-06-11,0.74,230,9.0
2011-06-11,0.74,264,10.0
2011-06-11,0.76,325,11.0
2011-06-11,0.8,347,12.0
2011-06-11,0.8,387,13.0
2011-06-11,0.82,380,14.0
2011-06-11,0.82,374,15.0
2011-06-11,0.8,394,16.0
2011-06-11,0.74,337,17.0
2011-06-11,0.72,286,18.0
2011-06-11,0.7,264,19.0
2011-06-11,0.68,275,20.0
2011-06-11,0.66,220,21.0
2011-06-11,0.66,190,22.0
2011-06-11,0.66,131,23.0
2011-06-12,0.66,119,0.0
2011-06-12,0.64,93,1.0
2011-06-12,0.64,66,2.0
2011-06-12,0.64,28,3.0
2011-06-12,0.62,14,4.0
2011-06-12,0.62,10,5.0
2011-06-12,0.62,14,6.0
2011-06-12,0.64,34,7.0
2011-06-12,0.7,92,8.0
2011-06-12,0.72,182,9.0
2011-06-12,0.76,311,10.0
2011-06-12,0.78,367,11.0
2011-06-12,0.82,420,12.0
2011-06-12,0.78,373,13.0
2011-06-12,0.82,315,14.0
2011-06-12,0.8,360,15.0
2011-06-12,0.68,350,16.0
2011-06-12,0.68,252,17.0
2011-06-12,0.7,256,18.0
2011-06-12,0.7,223,19.0
2011-06-12,0.66,206,20.0
2011-06-12,0.66,140,21.0
2011-06-12,0.64,128,22.0
2011-06-12,0.64,107,23.0
2011-06-13,0.64,28,0.0
2011-06-13,0.64,16,1.0
2011-06-13,0.62,10,2.0
2011-06-13,0.6,7,3.0
2011-06-13,0.56,4,4.0
2011-06-13,0.54,29,5.0
2011-06-13,0.54,105,6.0
2011-06-13,0.56,328,7.0
2011-06-13,0.58,476,8.0
2011-06-13,0.62,224,9.0
2011-06-13,0.64,118,10.0
2011-06-13,0.66,159,11.0
2011-06-13,0.66,196,12.0
2011-06-13,0.7,227,13.0
2011-06-13,0.7,200,14.0
2011-06-13,0.7,185,15.0
2011-06-13,0.7,326,16.0
2011-06-13,0.7,601,17.0
2011-06-13,0.7,586,18.0
2011-06-13,0.66,423,19.0
2011-06-13,0.64,331,20.0
2011-06-13,0.64,218,21.0
2011-06-13,0.62,134,22.0
2011-06-13,0.62,89,23.0
2011-06-14,0.6,31,0.0
2011-06-14,0.6,13,1.0
2011-06-14,0.6,10,2.0
2011-06-14,0.58,2,3.0
2011-06-14,0.54,3,4.0
2011-06-14,0.54,26,5.0
2011-06-14,0.54,113,6.0
2011-06-14,0.56,365,7.0
2011-06-14,0.58,486,8.0
2011-06-14,0.62,193,9.0
2011-06-14,0.62,130,10.0
2011-06-14,0.64,143,11.0
2011-06-14,0.64,169,12.0
2011-06-14,0.64,209,13.0
2011-06-14,0.64,159,14.0
2011-06-14,0.64,178,15.0
2011-06-14,0.68,330,16.0
2011-06-14,0.64,569,17.0
2011-06-14,0.62,538,18.0
2011-06-14,0.64,386,19.0
2011-06-14,0.6,297,20.0
2011-06-14,0.6,243,21.0
2011-06-14,0.58,188,22.0
2011-06-14,0.56,110,23.0
2011-06-15,0.56,52,0.0
2011-06-15,0.54,14,1.0
2011-06-15,0.52,9,2.0
2011-06-15,0.5,1,3.0
2011-06-15,0.5,4,4.0
2011-06-15,0.48,21,5.0
2011-06-15,0.5,121,6.0
2011-06-15,0.54,370,7.0
2011-06-15,0.58,498,8.0
2011-06-15,0.6,207,9.0
2011-06-15,0.64,135,10.0
2011-06-15,0.68,164,11.0
2011-06-15,0.7,211,12.0
2011-06-15,0.74,189,13.0
2011-06-15,0.74,178,14.0
2011-06-15,0.76,164,15.0
2011-06-15,0.76,312,16.0
2011-06-15,0.74,638,17.0
2011-06-15,0.72,607,18.0
2011-06-15,0.7,416,19.0
2011-06-15,0.66,330,20.0
2011-06-15,0.64,257,21.0
2011-06-15,0.62,175,22.0
2011-06-15,0.62,107,23.0
2011-06-16,0.6,47,0.0
2011-06-16,0.58,17,1.0
2011-06-16,0.6,5,2.0
2011-06-16,0.56,4,3.0
2011-06-16,0.56,6,4.0
2011-06-16,0.6,25,5.0
2011-06-16,0.58,112,6.0
2011-06-16,0.56,188,7.0
2011-06-16,0.6,388,8.0
2011-06-16,0.62,261,9.0
2011-06-16,0.66,121,10.0
2011-06-16,0.68,150,11.0
2011-06-16,0.72,206,12.0
2011-06-16,0.72,151,13.0
2011-06-16,0.72,153,14.0
2011-06-16,0.7,159,15.0
2011-06-16,0.66,294,16.0
2011-06-16,0.64,272,17.0
2011-06-16,0.64,325,18.0
2011-06-16,0.62,327,19.0
2011-06-16,0.62,201,20.0
2011-06-16,0.62,188,21.0
2011-06-16,0.62,151,22.0
2011-06-16,0.6,16,23.0
2011-06-17,0.56,24,0.0
2011-06-17,0.56,23,1.0
2011-06-17,0.56,13,2.0
2011-06-17,0.56,6,3.0
2011-06-17,0.54,6,4.0
2011-06-17,0.54,13,5.0
2011-06-17,0.56,97,6.0
2011-06-17,0.6,250,7.0
2011-06-17,0.6,454,8.0
2011-06-17,0.7,224,9.0
2011-06-17,0.7,170,10.0
2011-06-17,0.68,181,11.0
2011-06-17,0.7,243,12.0
2011-06-17,0.74,204,13.0
2011-06-17,0.76,215,14.0
2011-06-17,0.78,243,15.0
2011-06-17,0.76,355,16.0
2011-06-17,0.76,552,17.0
2011-06-17,0.76,450,18.0
2011-06-17,0.64,328,19.0
2011-06-17,0.64,232,20.0
2011-06-17,0.64,208,21.0
2011-06-17,0.62,175,22.0
2011-06-17,0.62,178,23.0
2011-06-18,0.62,104,0.0
2011-06-18,0.62,95,1.0
2011-06-18,0.6,53,2.0
2011-06-18,0.6,20,3.0
2011-06-18,0.6,5,4.0
2011-06-18,0.62,7,5.0
2011-06-18,0.62,27,6.0
2011-06-18,0.64,57,7.0
2011-06-18,0.66,131,8.0
2011-06-18,0.7,218,9.0
2011-06-18,0.72,244,10.0
2011-06-18,0.72,404,11.0
2011-06-18,0.74,420,12.0
2011-06-18,0.76,327,13.0
2011-06-18,0.8,334,14.0
2011-06-18,0.82,367,15.0
2011-06-18,0.76,468,16.0
2011-06-18,0.76,449,17.0
2011-06-18,0.74,381,18.0
2011-06-18,0.74,326,19.0
2011-06-18,0.72,188,20.0
2011-06-18,0.72,183,21.0
2011-06-18,0.72,161,22.0
2011-06-18,0.72,150,23.0
2011-06-19,0.7,89,0.0
2011-06-19,0.7,76,1.0
2011-06-19,0.68,72,2.0
2011-06-19,0.66,30,3.0
2011-06-19,0.66,17,4.0
2011-06-19,0.66,19,5.0
2011-06-19,0.66,33,6.0
2011-06-19,0.66,71,7.0
2011-06-19,0.68,84,8.0
2011-06-19,0.68,169,9.0
2011-06-19,0.7,244,10.0
2011-06-19,0.72,377,11.0
2011-06-19,0.74,396,12.0
2011-06-19,0.74,363,13.0
2011-06-19,0.74,317,14.0
2011-06-19,0.74,362,15.0
2011-06-19,0.76,378,16.0
2011-06-19,0.74,397,17.0
2011-06-19,0.74,296,18.0
2011-06-19,0.72,311,19.0
2011-06-19,0.7,232,20.0
2011-06-19,0.68,167,21.0
2011-06-19,0.66,152,22.0
2011-06-19,0.66,92,23.0
2011-06-20,0.66,26,0.0
2011-06-20,0.64,12,1.0
2011-06-20,0.64,2,2.0
2011-06-20,0.64,1,3.0
2011-06-20,0.62,3,4.0
2011-06-20,0.62,3,5.0
2011-06-20,0.6,26,6.0
2011-06-20,0.56,46,7.0
2011-06-20,0.56,221,8.0
2011-06-20,0.6,219,9.0
2011-06-20,0.6,91,10.0
2011-06-20,0.6,94,11.0
2011-06-20,0.62,162,12.0
2011-06-20,0.64,179,13.0
2011-06-20,0.66,175,14.0
2011-06-20,0.66,205,15.0
2011-06-20,0.7,299,16.0
2011-06-20,0.7,565,17.0
2011-06-20,0.7,538,18.0
2011-06-20,0.66,431,19.0
2011-06-20,0.66,316,20.0
2011-06-20,0.64,206,21.0
2011-06-20,0.64,130,22.0
2011-06-20,0.62,60,23.0
2011-06-21,0.62,33,0.0
2011-06-21,0.62,14,1.0
2011-06-21,0.62,6,2.0
2011-06-21,0.62,2,3.0
2011-06-21,0.6,9,4.0
2011-06-21,0.6,25,5.0
2011-06-21,0.6,115,6.0
2011-06-21,0.6,309,7.0
2011-06-21,0.62,401,8.0
2011-06-21,0.62,275,9.0
2011-06-21,0.64,161,10.0
2011-06-21,0.66,171,11.0
2011-06-21,0.7,189,12.0
2011-06-21,0.74,207,13.0
2011-06-21,0.76,152,14.0
2011-06-21,0.78,170,15.0
2011-06-21,0.8,335,16.0
2011-06-21,0.78,572,17.0
2011-06-21,0.76,536,18.0
2011-06-21,0.74,425,19.0
2011-06-21,0.74,326,20.0
2011-06-21,0.72,229,21.0
2011-06-21,0.7,109,22.0
2011-06-21,0.7,64,23.0
2011-06-22,0.66,33,0.0
2011-06-22,0.66,21,1.0
2011-06-22,0.66,7,2.0
2011-06-22,0.66,7,3.0
2011-06-22,0.64,11,4.0
2011-06-22,0.64,23,5.0
2011-06-22,0.66,122,6.0
2011-06-22,0.7,311,7.0
2011-06-22,0.72,423,8.0
2011-06-22,0.72,219,9.0
2011-06-22,0.74,135,10.0
2011-06-22,0.74,145,11.0
2011-06-22,0.8,188,12.0
2011-06-22,0.82,147,13.0
2011-06-22,0.82,145,14.0
2011-06-22,0.82,146,15.0
2011-06-22,0.82,258,16.0
2011-06-22,0.8,529,17.0
2011-06-22,0.8,513,18.0
2011-06-22,0.8,342,19.0
2011-06-22,0.74,282,20.0
2011-06-22,0.74,247,21.0
